file,centroid_y,centroid_x,gold_diameter_nm,gold_radius_px,capsid_diameter_nm,ring_contrast,peak_prominence,wall_radius_cv,is_reliable,overlapping
VLP20_0003.dm4,256.33504492939664,1742.1215233204964,19.286972056490537,27.27435066159264,,0.12631467499183813,0.12631467499183813,,False,False
VLP20_0003.dm4,339.5453639082752,540.6435692921236,17.86899632069238,25.269143865289227,33.55413478507877,0.42028455610089965,0.42028455610089965,0.26736951120399616,False,False
VLP20_0003.dm4,379.8133187772926,204.06149927219795,20.914286800370423,29.575590733458846,38.67767516132498,0.22371866920363437,0.22371866920363437,0.3173160207940518,False,False
VLP20_0003.dm4,386.17894736842106,756.146992481203,20.576689936446016,29.098183744847088,43.525041986917415,0.3264663116576796,0.3264663116576796,0.3244560849269026,False,False
VLP20_0003.dm4,422.8414738646101,1161.067266495287,19.274588766574123,27.256839038174757,37.15383358466151,0.3276749885232436,0.3276749885232436,0.07755451377174077,True,False
VLP20_0003.dm4,499.89746634996044,879.7414885193982,20.051707840177592,28.355789047393042,36.90269547241045,0.4126758066772922,0.4126758066772922,0.060323800402695874,True,False
VLP20_0003.dm4,508.69874631268436,3264.755530973451,20.77684202472866,29.381225490616288,39.778161237944616,0.33155220490680815,0.33155220490680815,0.21337570665243594,False,False
VLP20_0003.dm4,523.8600556070436,234.44022242817422,18.533626867548772,26.20902009584907,37.53450802985339,0.4331592667003207,0.4331592667003207,0.06471774035595633,True,False
VLP20_0003.dm4,539.5070656691604,471.41313383208643,19.569625132224193,27.67405980621926,36.51167793021982,0.3851857790177905,0.3851857790177905,0.0542766641417342,True,False
VLP20_0003.dm4,543.6547960941988,3116.902929350948,16.646927212870878,23.540975167693873,35.772432831500815,0.2869098207766426,0.2869098207766426,0.3368044825273065,False,False
VLP20_0003.dm4,553.8770949720671,34.240653201547055,19.245663437516914,27.215934765311314,,,,,False,False
VLP20_0003.dm4,605.977768955935,3836.367209210004,20.023905122065212,28.316472296120658,36.72798938163164,0.38145432394730716,0.38145432394730716,0.044068089077289145,True,False
